race_id,driver_id,pit_lap,pit_stop_number,pit_duration_seconds
2011_14,kovalainen,11,1,32.202
2011_14,bruno_senna,11,2,36.856
2011_14,webber,12,1,30.462
2011_14,barrichello,12,1,30.456
2011_14,massa,12,2,32.351
2011_14,hamilton,13,2,33.456
2011_14,liuzzi,13,1,34.329
2011_14,vettel,14,1,30.023
2011_14,button,14,1,30.169
2011_14,perez,15,1,30.81
2011_14,hamilton,15,3,24.342
2011_14,kobayashi,16,1,30.464
2011_14,trulli,16,1,31.048
2011_14,petrov,16,1,30.807
2011_14,ricciardo,15,2,34.782
2011_14,ambrosio,16,1,31.763
2011_14,alguersuari,17,1,30.948
2011_14,resta,19,1,30.704
2011_14,trulli,19,2,33.317
2011_14,rosberg,22,2,29.417
2011_14,michael_schumacher,24,2,29.473
2011_14,massa,24,3,30.478
2011_14,alguersuari,24,2,24.299
2011_14,alonso,25,2,30.387
2011_14,maldonado,25,2,30.187
2011_14,kovalainen,26,2,31.621
2011_14,liuzzi,26,2,32.122
2011_14,webber,29,2,31.204
2011_14,ambrosio,28,2,31.592
2011_14,resta,29,2,29.764
2011_14,sutil,29,2,33.418
2011_14,rosberg,29,3,30.261
2011_14,perez,29,2,33.344
2011_14,ricciardo,27,3,33.058
2011_14,bruno_senna,28,3,30.832
2011_14,hamilton,29,4,30.706
2011_14,vettel,30,2,30.809
2011_14,kobayashi,29,2,31.602
2011_14,button,30,2,29.921
2011_14,petrov,29,2,30.625
2011_14,barrichello,30,2,30.544
2011_14,buemi,31,2,31.394
2011_14,alguersuari,35,3,31.836
2011_14,kobayashi,40,3,24.715
2011_14,massa,41,4,30.983
2011_14,maldonado,45,3,30.477
2011_14,trulli,44,3,31.168
2011_14,webber,47,3,30.413
2011_14,liuzzi,45,3,31.687
2011_14,button,48,3,30.305
2011_14,hamilton,48,5,29.876
2011_14,kovalainen,47,3,31.207
2011_14,vettel,49,3,30.796
2011_14,petrov,47,3,30.485
2011_14,alonso,49,3,29.972
2011_14,buemi,49,3,32.739
2011_14,liuzzi,46,4,42.92
2011_14,bruno_senna,48,4,30.987
2011_14,kobayashi,53,4,30.869
2011_15,hamilton,8,1,21.091
2011_15,sutil,8,1,21.511
2011_15,liuzzi,8,1,28.244
2011_15,vettel,9,1,22.374
2011_15,michael_schumacher,9,1,20.667
2011_15,button,10,1,21.094
2011_15,alonso,10,1,21.147
2011_15,webber,10,1,21.82
2011_15,resta,10,1,21.964
2011_15,kobayashi,10,1,24.263
2011_15,kovalainen,10,1,21.412
2011_15,massa,11,1,21.313
2011_15,buemi,11,1,21.849
2011_15,trulli,11,1,21.636
2011_15,ricciardo,11,1,23.723
2011_15,barrichello,12,1,22.13
2011_15,rosberg,12,1,20.575
2011_15,glock,12,1,25.563
2011_15,ambrosio,13,1,23.013
2011_15,bruno_senna,15,1,25.927
2011_15,maldonado,16,1,21.339
2011_15,alguersuari,17,1,21.792
2011_15,petrov,18,1,21.304
2011_15,vettel,19,2,21.596
2011_15,webber,19,2,21.369
2011_15,button,20,2,20.713
2011_15,glock,19,2,21.726
2011_15,perez,20,1,21.655
2011_15,alonso,21,2,21.319
2011_15,hamilton,21,2,22.821
2011_15,massa,22,2,21.214
2011_15,kovalainen,22,2,21.519
2011_15,ricciardo,22,2,23.172
2011_15,sutil,23,2,21.337
2011_15,ambrosio,23,2,22.258
2011_15,michael_schumacher,24,2,22.57
2011_15,resta,24,2,21.964
2011_15,kobayashi,24,2,22.299
2011_15,barrichello,24,2,22.736
2011_15,rosberg,24,2,20.665
2011_15,liuzzi,23,2,24.716
2011_15,trulli,24,2,22.233
2011_15,maldonado,25,2,21.075
2011_15,vettel,33,3,21.705
2011_15,webber,34,3,21.455
2011_15,hamilton,35,3,21.292
2011_15,resta,35,3,21.553
2011_15,bruno_senna,35,2,22.466
2011_15,button,36,3,20.998
2011_15,massa,36,3,21.1
2011_15,alguersuari,36,2,22.584
2011_15,liuzzi,35,3,22.631
2011_15,alonso,37,3,20.731
2011_15,perez,37,2,24.461
2011_15,sutil,37,3,21.839
2011_15,barrichello,37,3,21.89
2011_15,kovalainen,37,3,22.532
2011_15,glock,36,3,22.877
2011_15,trulli,38,3,22.156
2011_15,ambrosio,37,3,24.269
2011_15,petrov,39,2,20.832
2011_15,ricciardo,38,3,22.91
2011_15,michael_schumacher,41,3,20.879
2011_15,rosberg,41,3,20.809
2011_15,maldonado,41,3,21.012
2011_16,liuzzi,1,1,26.379
2011_16,kobayashi,10,1,21.623
2011_16,barrichello,10,1,21.722
2011_16,resta,11,1,22.075
2011_16,trulli,12,1,22.441
2011_16,button,13,1,20.766
2011_16,rosberg,13,1,20.091
2011_16,bruno_senna,13,1,21.163
2011_16,kovalainen,13,1,21.951
2011_16,webber,14,1,20.828
2011_16,massa,14,1,23.642
2011_16,petrov,14,1,21.478
2011_16,michael_schumacher,14,1,20.238
2011_16,buemi,14,1,22.098
2011_16,hamilton,15,1,20.846
2011_16,alonso,15,1,20.978
2011_16,vettel,16,1,19.985
2011_16,sutil,16,1,24.82
2011_16,maldonado,16,1,21.569
2011_16,perez,16,1,21.225
2011_16,glock,16,1,22.533
2011_16,ricciardo,16,1,23.196
2011_16,ambrosio,16,1,26.905
2011_16,alguersuari,17,1,22.301
2011_16,liuzzi,16,2,23.544
2011_16,maldonado,22,2,13.984
2011_16,kobayashi,24,2,25.578
2011_16,rosberg,27,2,20.772
2011_16,maldonado,28,3,22.035
2011_16,bruno_senna,30,2,21.893
2011_16,resta,31,2,21.06
2011_16,barrichello,31,2,22.347
2011_16,hamilton,33,2,20.584
2011_16,webber,33,2,20.8
2011_16,vettel,34,2,20.17
2011_16,button,34,2,20.758
2011_16,massa,34,2,21.08
2011_16,sutil,35,2,21.916
2011_16,buemi,36,2,21.992
2011_16,perez,36,2,21.385
2011_16,trulli,36,2,22.851
2011_16,alonso,37,2,20.639
2011_16,alguersuari,37,2,22.325
2011_16,kovalainen,38,2,22.669
2011_16,ambrosio,38,2,22.412
2011_16,liuzzi,38,3,22.092
2011_16,glock,41,2,22.481
2011_16,ricciardo,41,2,22.115
2011_16,kobayashi,42,3,21.472
2011_16,perez,53,3,21.971
2011_17,perez,1,1,22.676
2011_17,glock,1,1,27.378
2011_17,barrichello,1,1,33.65
2011_17,trulli,1,1,40.734
2011_17,resta,2,1,21.525
2011_17,petrov,3,1,27.137
2011_17,sutil,15,1,21.424
2011_17,webber,16,1,21.392
2011_17,alonso,16,1,21.873
2011_17,hamilton,16,1,22.53
2011_17,alguersuari,16,1,22.856
2011_17,massa,17,1,21.848
2011_17,rosberg,17,1,21.149
2011_17,button,18,1,21.092
2011_17,michael_schumacher,18,1,20.893
2011_17,buemi,18,1,22.579
2011_17,vettel,19,1,21.415
2011_17,resta,19,2,24.15
2011_17,kovalainen,21,1,22.226
2011_17,bruno_senna,22,1,22.144
2011_17,karthikeyan,22,1,24.046
2011_17,ambrosio,22,1,22.687
2011_17,hamilton,24,2,27.193
2011_17,ricciardo,25,1,25.074
2011_17,trulli,27,2,22.894
2011_17,massa,30,2,14.919
2011_17,massa,31,3,27.619
2011_17,ricciardo,32,2,42.529
2011_17,petrov,33,2,22.519
2011_17,perez,34,2,24.789
2011_17,sutil,35,2,21.977
2011_17,barrichello,35,2,22.339
2011_17,webber,37,2,21.24
2011_17,alonso,39,2,21.755
2011_17,resta,39,3,20.984
2011_17,kovalainen,41,2,22.001
2011_17,rosberg,45,2,22.978
2011_17,hamilton,45,3,22.172
2011_17,button,46,2,21.838
2011_17,alguersuari,46,2,23.084
2011_17,vettel,47,2,21.449
2011_17,michael_schumacher,50,2,21.482
2011_17,karthikeyan,50,2,23.605
2011_17,bruno_senna,56,2,21.723
2011_17,ambrosio,55,2,22.472
2011_17,trulli,54,3,24.15
2011_17,ricciardo,56,3,28.474
2011_18,bruno_senna,1,1,20.882
2011_18,perez,2,1,24.654
2011_18,kobayashi,5,1,19.833
2011_18,massa,15,1,20.471
2011_18,alguersuari,15,1,43.574
2011_18,hamilton,16,1,19.439
2011_18,alonso,16,1,20.211
2011_18,button,16,1,20.908
2011_18,sutil,16,1,20.356
2011_18,michael_schumacher,16,1,19.66
2011_18,kovalainen,16,1,21.146
2011_18,webber,17,1,25.182
2011_18,rosberg,17,1,19.785
2011_18,trulli,17,1,20.824
2011_18,petrov,18,1,20.738
2011_18,barrichello,18,1,24.219
2011_18,ricciardo,18,1,21.693
2011_18,bruno_senna,20,2,20.33
2011_18,liuzzi,24,1,21.247
2011_18,maldonado,25,1,20.201
2011_18,glock,25,1,21.792
2011_18,resta,27,1,20.216
2011_18,perez,27,2,19.979
2011_18,maldonado,30,2,12.897
2011_18,kobayashi,33,2,23.108
2011_18,barrichello,34,2,20.534
2011_18,webber,35,2,0.0
2011_18,alguersuari,34,2,21.363
2011_18,button,36,2,20.301
2011_18,sutil,36,2,20.614
2011_18,bruno_senna,36,3,12.959
2011_18,petrov,38,2,19.968
2011_18,hamilton,40,2,19.35
2011_18,kovalainen,39,2,20.652
2011_18,massa,40,2,20.035
2011_18,michael_schumacher,42,2,20.638
2011_18,ricciardo,41,2,23.192
2011_18,alonso,43,2,21.314
2011_18,trulli,42,2,20.791
2011_18,glock,44,2,20.561
2011_18,rosberg,48,2,19.907
2011_18,webber,54,3,19.525
2011_19,michael_schumacher,10,1,25.481
2011_19,bruno_senna,12,1,21.9
2011_19,petrov,13,1,21.169
2011_19,sutil,14,1,21.097
2011_19,button,15,1,22.005
2011_19,alonso,16,1,20.773
2011_19,hamilton,16,1,21.099
2011_19,rosberg,16,1,20.773
2011_19,barrichello,16,1,21.537
2011_19,vettel,17,1,20.927
2011_19,resta,17,1,20.745
2011_19,maldonado,17,1,21.561
2011_19,kovalainen,17,1,22.854
2011_19,webber,18,1,20.755
2011_19,bruno_senna,18,2,14.029
2011_19,buemi,19,1,22.417
2011_19,perez,20,1,22.221
2011_19,ambrosio,20,1,21.859
2011_19,ricciardo,20,1,23.473
2011_19,massa,21,1,21.696
2011_19,kobayashi,21,1,25.117
2011_19,alguersuari,21,1,22.773
2011_19,liuzzi,21,1,22.666
2011_19,glock,21,1,22.452
2011_19,trulli,22,1,22.616
2011_19,bruno_senna,28,3,23.289
2011_19,petrov,30,2,23.102
2011_19,button,31,2,21.038
2011_19,sutil,31,2,20.9
2011_19,kovalainen,31,2,22.013
2011_19,hamilton,33,2,20.396
2011_19,michael_schumacher,32,2,20.782
2011_19,barrichello,34,2,22.59
2011_19,alonso,35,2,20.664
2011_19,webber,38,2,20.99
2011_19,vettel,39,2,20.652
2011_19,resta,40,2,21.767
2011_19,rosberg,42,2,20.658
2011_19,buemi,42,2,22.461
2011_19,ambrosio,41,2,23.542
2011_19,ricciardo,41,2,22.904
2011_19,trulli,42,2,21.555
2011_19,kobayashi,43,2,21.231
2011_19,hamilton,44,3,20.681
2011_19,perez,44,2,21.337
2011_19,massa,45,2,21.053
2011_19,sutil,45,3,21.138
2011_19,petrov,45,3,21.781
2011_19,liuzzi,45,2,22.996
2011_19,alguersuari,48,2,21.855
2011_19,bruno_senna,48,4,22.128
2011_19,kovalainen,49,3,21.478
2011_19,button,52,3,21.583
2011_19,michael_schumacher,51,3,21.373
2011_19,alonso,54,3,20.752
2011_19,barrichello,53,3,21.638
2011_19,webber,58,3,20.781
2011_19,vettel,59,3,22.094
2012_01,bruno_senna,1,1,24.599
2012_01,ricciardo,1,1,32.319
2012_01,massa,11,1,22.313
2012_01,rosberg,12,1,23.203
2012_01,alonso,13,1,22.035
2012_01,kobayashi,13,1,25.346
2012_01,resta,13,1,24.933
2012_01,webber,14,1,23.302
2012_01,kovalainen,14,1,24.397
2012_01,button,16,1,23.275
2012_01,vettel,16,1,24.256
2012_01,maldonado,16,1,23.427
2012_01,hamilton,17,1,22.862
2012_01,petrov,18,1,24.579
2012_01,raikkonen,19,1,24.881
2012_01,vergne,19,1,23.203
2012_01,glock,20,1,26.322
2012_01,pic,21,1,25.303
2012_01,ricciardo,22,2,23.257
2012_01,perez,24,1,23.882
2012_01,massa,28,2,22.528
2012_01,bruno_senna,30,2,23.777
2012_01,rosberg,31,2,23.017
2012_01,resta,33,2,24.579
2012_01,alonso,34,2,21.91
2012_01,kovalainen,34,2,24.58
2012_01,button,36,2,22.837
2012_01,hamilton,36,2,23.464
2012_01,kobayashi,36,2,24.162
2012_01,pic,35,2,48.984
2012_01,vettel,37,2,24.131
2012_01,webber,37,2,22.915
2012_01,maldonado,37,2,23.166
2012_01,raikkonen,37,2,23.31
2012_01,vergne,37,2,23.569
2012_01,glock,36,2,25.046
2012_01,massa,37,3,22.103
2012_01,kovalainen,37,3,28.888
2012_01,ricciardo,38,3,24.348
2012_01,bruno_senna,47,3,30.888
2012_01,pic,51,3,17.088
2012_02,perez,1,1,25.671
2012_02,bruno_senna,1,1,31.006
2012_02,resta,2,1,23.988
2012_02,massa,3,1,24.034
2012_02,glock,3,1,25.096
2012_02,pic,3,1,29.317
2012_02,button,4,1,24.305
2012_02,alonso,4,1,24.653
2012_02,hulkenberg,4,1,23.856
2012_02,ricciardo,4,1,25.47
2012_02,petrov,4,1,24.718
2012_02,kovalainen,4,1,32.67
2012_02,hamilton,5,1,24.271
2012_02,webber,5,1,24.569
2012_02,vettel,5,1,25.658
2012_02,rosberg,5,1,25.6
2012_02,maldonado,5,1,25.535
2012_02,raikkonen,5,1,27.602
2012_02,kobayashi,5,1,28.122
2012_02,michael_schumacher,5,1,24.831
2012_02,bruno_senna,7,2,26.269
2012_02,button,13,2,25.922
2012_02,rosberg,13,2,25.199
2012_02,raikkonen,13,2,24.927
2012_02,kobayashi,13,2,26.255
2012_02,rosa,13,1,15.684
2012_02,petrov,13,2,29.359
2012_02,glock,13,2,25.66
2012_02,bruno_senna,13,3,24.98
2012_02,hamilton,14,2,27.961
2012_02,alonso,14,2,22.864
2012_02,webber,14,2,26.337
2012_02,massa,14,2,24.42
2012_02,resta,14,2,22.856
2012_02,maldonado,14,2,21.621
2012_02,michael_schumacher,14,2,24.094
2012_02,ricciardo,14,2,24.539
2012_02,kovalainen,14,2,25.13
2012_02,perez,15,2,24.52
2012_02,vettel,15,2,24.057
2012_02,vergne,15,1,24.216
2012_02,hulkenberg,15,2,23.549
2012_02,pic,15,2,36.542
2012_02,button,15,3,36.517
2012_02,karthikeyan,15,1,36.876
2012_02,maldonado,15,3,23.974
2012_02,rosa,16,2,38.887
2012_02,kovalainen,23,3,34.109
2012_02,button,24,4,23.509
2012_02,ricciardo,25,3,22.61
2012_02,rosberg,26,3,23.05
2012_02,massa,27,3,23.13
2012_02,ricciardo,37,4,23.648
2012_02,karthikeyan,37,2,27.7
2012_02,massa,38,4,26.934
2012_02,kovalainen,38,4,23.782
2012_02,webber,39,3,23.195
2012_02,resta,39,3,22.175
2012_02,bruno_senna,39,4,23.824
2012_02,michael_schumacher,39,3,22.163
2012_02,maldonado,39,4,23.409
2012_02,rosberg,39,4,23.231
2012_02,button,39,5,23.477
2012_02,petrov,39,3,30.335
2012_02,glock,39,3,25.39
2012_02,alonso,40,3,22.534
2012_02,pic,39,3,32.224
2012_02,vettel,40,3,22.998
2012_02,raikkonen,40,3,25.041
2012_02,vergne,40,2,23.343
2012_02,hulkenberg,40,3,23.358
2012_02,kobayashi,40,3,23.662
2012_02,rosa,39,3,28.483
2012_02,perez,41,3,24.543
2012_02,hamilton,41,3,26.338
2012_02,vettel,47,4,25.884
2012_03,webber,6,1,20.474
2012_03,kobayashi,9,1,21.551
2012_03,vettel,9,1,21.449
2012_03,hulkenberg,9,1,32.407
2012_03,raikkonen,10,1,21.433
2012_03,hamilton,10,1,20.903
2012_03,petrov,10,1,21.851
2012_03,button,11,1,20.563
2012_03,grosjean,11,1,21.184
2012_03,resta,11,1,20.387
2012_03,maldonado,11,1,21.569
2012_03,vergne,11,1,22.835
2012_03,michael_schumacher,12,1,21.746
2012_03,alonso,12,1,20.296
2012_03,bruno_senna,12,1,21.184
2012_03,kovalainen,12,1,22.713
2012_03,rosberg,13,1,21.113
2012_03,perez,16,1,23.009
2012_03,karthikeyan,16,1,24.937
2012_03,ricciardo,17,1,21.884
2012_03,rosa,17,1,23.634
2012_03,massa,18,1,20.25
2012_03,glock,18,1,21.327
2012_03,pic,19,1,22.306
2012_03,webber,21,2,20.377
2012_03,hamilton,22,2,20.691
2012_03,button,24,2,20.474
2012_03,kobayashi,25,2,21.012
2012_03,alonso,27,2,20.136
2012_03,raikkonen,28,2,21.494
2012_03,vergne,28,2,23.623
2012_03,kovalainen,28,2,22.606
2012_03,bruno_senna,29,2,21.323
2012_03,petrov,29,2,22.007
2012_03,hulkenberg,30,2,21.027
2012_03,kovalainen,29,3,37.748
2012_03,vettel,31,2,21.146
2012_03,grosjean,32,2,25.835
2012_03,rosa,31,2,23.488
2012_03,resta,32,2,21.006
2012_03,maldonado,33,2,21.229
2012_03,ricciardo,33,2,22.318
2012_03,karthikeyan,32,2,23.151
2012_03,rosberg,34,2,20.645
2012_03,webber,34,3,20.471
2012_03,perez,35,2,22.565
2012_03,glock,36,2,21.515
2012_03,pic,37,2,23.579
2012_03,hamilton,38,3,20.177
2012_03,alonso,38,3,20.024
2012_03,kobayashi,38,3,21.795
2012_03,button,39,3,26.618
2012_03,massa,41,2,20.051
2012_03,vergne,41,3,22.531
2012_03,pic,48,3,13.981
2012_04,kovalainen,1,1,25.047
2012_04,ricciardo,7,1,25.829
2012_04,button,8,1,23.016
2012_04,massa,8,1,23.557
2012_04,rosberg,8,1,22.228
2012_04,hamilton,9,1,28.341
2012_04,webber,9,1,22.236
2012_04,alonso,9,1,22.094
2012_04,perez,9,1,23.408
2012_04,bruno_senna,9,1,23.405
2012_04,michael_schumacher,9,1,21.979
2012_04,hulkenberg,9,1,22.413
2012_04,rosa,9,1,24.241
2012_04,grosjean,10,1,23.246
2012_04,vergne,10,1,22.763
2012_04,petrov,10,1,23.411
2012_04,glock,10,1,23.423
2012_04,karthikeyan,10,1,25.896
2012_04,vettel,11,1,22.017
2012_04,raikkonen,11,1,22.412
2012_04,maldonado,11,1,22.868
2012_04,pic,12,1,24.02
2012_04,kovalainen,13,2,23.323
2012_04,resta,14,1,22.069
2012_04,kobayashi,14,1,22.758
2012_04,hulkenberg,19,2,22.446
2012_04,perez,21,2,23.428
2012_04,karthikeyan,21,2,25.204
2012_04,button,22,2,22.27
2012_04,rosberg,22,2,22.903
2012_04,massa,22,2,21.963
2012_04,rosa,22,2,23.42
2012_04,webber,23,2,22.649
2012_04,hamilton,23,2,30.622
2012_04,alonso,23,2,23.449
2012_04,maldonado,23,2,22.33
2012_04,michael_schumacher,23,2,22.105
2012_04,petrov,23,2,23.421
2012_04,ricciardo,23,2,22.295
2012_04,glock,23,2,29.648
2012_04,raikkonen,24,2,22.362
2012_04,bruno_senna,24,2,22.31
2012_04,vettel,25,2,22.717
2012_04,grosjean,25,2,22.896
2012_04,vergne,25,2,23.353
2012_04,kovalainen,25,3,23.639
2012_04,kobayashi,31,2,25.59
2012_04,resta,33,2,22.483
2012_04,karthikeyan,32,3,26.417
2012_04,rosberg,36,3,21.888
2012_04,hamilton,36,3,23.696
2012_04,hulkenberg,36,3,22.56
2012_04,button,37,3,22.616
2012_04,alonso,37,3,23.207
2012_04,perez,37,3,22.924
2012_04,michael_schumacher,37,3,22.192
2012_04,massa,38,3,21.938
2012_04,bruno_senna,38,3,22.796
2012_04,ricciardo,38,3,22.495
2012_04,kovalainen,38,4,23.173
2012_04,vettel,39,3,21.8
2012_04,raikkonen,39,3,22.597
2012_04,webber,39,3,21.705
2012_04,glock,38,3,22.933
2012_04,petrov,39,3,23.167
2012_04,rosa,38,3,24.52
2012_04,grosjean,40,3,22.763
2012_04,vergne,40,3,22.241
2012_04,karthikeyan,45,4,24.317
2012_04,kobayashi,50,3,24.674
2012_04,button,53,4,23.943
2012_05,perez,1,1,21.864
2012_05,webber,6,1,20.119
2012_05,vettel,7,1,19.745
2012_05,kobayashi,8,1,22.26
2012_05,rosberg,9,1,20.502
2012_05,button,9,1,20.333
2012_05,resta,9,1,19.987
2012_05,alonso,10,1,19.456
2012_05,grosjean,10,1,20.223
2012_05,michael_schumacher,10,1,20.113
2012_05,vergne,10,1,20.388
2012_05,massa,10,1,20.13
2012_05,hulkenberg,10,1,20.521
2012_05,petrov,10,1,24.856
2012_05,rosa,10,1,22.275
2012_05,maldonado,11,1,20.62
2012_05,raikkonen,11,1,19.777
2012_05,ricciardo,11,1,21.101
2012_05,karthikeyan,11,1,21.518
2012_05,kovalainen,13,1,21.29
2012_05,hamilton,14,1,21.963
2012_05,glock,14,1,21.082
2012_05,pic,15,1,20.936
2012_05,webber,17,2,24.864
2012_05,perez,17,2,21.055
2012_05,hulkenberg,19,2,20.558
2012_05,rosa,19,2,22.135
2012_05,rosberg,22,2,20.059
2012_05,karthikeyan,22,2,22.515
2012_05,resta,23,2,21.68
2012_05,vergne,23,2,22.645
2012_05,maldonado,24,2,20.218
2012_05,button,25,2,21.061
2012_05,ricciardo,25,2,20.114
2012_05,alonso,26,2,20.028
2012_05,grosjean,26,2,21.215
2012_05,kobayashi,26,2,20.381
2012_05,glock,26,2,20.902
2012_05,raikkonen,27,2,21.301
2012_05,vettel,27,2,19.624
2012_05,kovalainen,27,2,22.566
2012_05,pic,27,2,21.338
2012_05,massa,28,2,13.259
2012_05,petrov,28,2,23.072
2012_05,massa,29,3,19.699
2012_05,vettel,30,3,13.335
2012_05,hamilton,35,2,19.98
2012_05,rosa,35,3,21.543
2012_05,perez,37,3,28.531
2012_05,button,38,3,19.888
2012_05,hulkenberg,39,3,20.515
2012_05,ricciardo,39,3,20.059
2012_05,rosberg,40,3,20.197
2012_05,webber,40,3,20.129
2012_05,vergne,40,3,20.46
2012_05,maldonado,41,3,22.829
2012_05,kobayashi,41,3,21.311
2012_05,vettel,42,4,26.143
2012_05,resta,42,3,19.867
2012_05,alonso,44,3,20.105
2012_05,kovalainen,43,3,21.275
2012_05,petrov,44,3,21.817
2012_05,massa,45,4,22.645
2012_05,raikkonen,48,3,20.073
2012_05,glock,47,3,20.669
2012_05,grosjean,51,3,21.035
2012_05,rosa,51,4,21.471
2012_06,kobayashi,1,1,28.39
2012_06,petrov,3,1,39.391
2012_06,vergne,17,1,26.063
2012_06,rosberg,27,1,24.874
2012_06,webber,29,1,25.566
2012_06,hamilton,29,1,25.748
2012_06,raikkonen,29,1,26.38
2012_06,hulkenberg,29,1,26.447
2012_06,bruno_senna,29,1,26.41
2012_06,karthikeyan,29,1,27.306
2012_06,alonso,30,1,25.22
2012_06,kovalainen,30,1,26.066
2012_06,glock,30,1,25.567
2012_06,massa,31,1,24.993
2012_06,pic,33,1,27.186
2012_06,michael_schumacher,34,1,25.117
2012_06,perez,34,1,25.666
2012_06,resta,35,1,25.642
2012_06,button,38,1,25.219
2012_06,perez,39,2,19.677
2012_06,ricciardo,40,1,25.335
2012_06,vettel,46,1,25.079
2012_06,glock,54,2,36.503
2012_06,vergne,70,2,26.157
2012_06,kovalainen,73,2,31.293
2012_06,karthikeyan,74,2,26.973
2012_07,massa,12,1,21.128
2012_07,resta,13,1,21.489
2012_07,michael_schumacher,13,1,21.807
2012_07,button,15,1,21.748
2012_07,vettel,16,1,21.639
2012_07,vergne,16,1,22.278
2012_07,hamilton,17,1,21.375
2012_07,webber,17,1,21.199
2012_07,ricciardo,17,1,21.689
2012_07,kovalainen,17,1,21.733
2012_07,petrov,18,1,21.888
2012_07,alonso,19,1,21.133
2012_07,rosberg,19,1,21.222
2012_07,grosjean,21,1,21.83
2012_07,hulkenberg,21,1,24.583
2012_07,bruno_senna,23,1,22.781
2012_07,kobayashi,24,1,21.453
2012_07,glock,24,1,25.52
2012_07,pic,28,1,23.291
2012_07,maldonado,29,1,22.704
2012_07,button,33,2,21.845
2012_07,rosberg,38,2,21.179
2012_07,raikkonen,40,1,21.534
2012_07,perez,41,1,21.407
2012_07,hulkenberg,42,2,23.66
2012_07,kovalainen,42,2,21.704
2012_07,michael_schumacher,43,2,22.524
2012_07,vergne,43,2,23.163
2012_07,petrov,43,2,21.403
2012_07,resta,44,2,21.734
2012_07,vergne,47,3,14.641
2012_07,hamilton,50,2,22.53
2012_07,webber,52,2,21.254
2012_07,button,52,3,21.363
2012_07,massa,58,2,21.115
2012_07,ricciardo,58,2,21.558
2012_07,vettel,63,2,22.428
2012_08,button,10,1,20.246
2012_08,perez,10,1,21.032
2012_08,massa,11,1,20.498
2012_08,pic,11,1,31.636
2012_08,kovalainen,12,1,21.04
2012_08,hamilton,13,1,19.355
2012_08,petrov,13,1,20.726
2012_08,kobayashi,14,1,23.071
2012_08,raikkonen,14,1,21.879
2012_08,maldonado,14,1,21.342
2012_08,hulkenberg,14,1,21.198
2012_08,ricciardo,14,1,21.209
2012_08,rosa,14,1,23.127
2012_08,alonso,15,1,19.789
2012_08,karthikeyan,15,1,22.93
2012_08,vettel,16,1,20.357
2012_08,grosjean,16,1,20.479
2012_08,vergne,17,1,21.303
2012_08,michael_schumacher,19,1,20.477
2012_08,webber,19,1,20.246
2012_08,rosberg,20,1,20.625
2012_08,kobayashi,20,2,25.719
2012_08,bruno_senna,20,1,28.44
2012_08,resta,23,1,20.295
2012_08,bruno_senna,24,2,14.659
2012_08,perez,25,2,20.904
2012_08,petrov,25,2,21.224
2012_08,button,26,2,19.64
2012_08,massa,27,2,20.126
2012_08,kovalainen,27,2,24.445
2012_08,grosjean,28,2,23.183
2012_08,hamilton,28,2,31.081
2012_08,alonso,28,2,20.718
2012_08,raikkonen,28,2,21.103
2012_08,maldonado,28,2,21.525
2012_08,hulkenberg,28,2,20.332
2012_08,petrov,28,3,21.407
2012_08,vettel,29,2,20.023
2012_08,pic,28,2,22.838
2012_08,rosa,28,2,23.125
2012_08,karthikeyan,29,2,26.37
2012_08,massa,34,3,39.041
2012_08,ricciardo,37,2,22.597
2012_08,webber,38,2,20.222
2012_08,karthikeyan,39,3,14.78
2012_08,michael_schumacher,41,2,20.041
2012_08,rosberg,46,2,20.115
2012_08,petrov,47,4,30.8
2012_08,massa,53,4,20.476
2012_09,resta,1,1,32.79
2012_09,grosjean,2,1,34.201
2012_09,vettel,10,1,25.829
2012_09,maldonado,11,1,25.63
2012_09,perez,11,1,25.192
2012_09,michael_schumacher,12,1,25.938
2012_09,kovalainen,12,1,26.196
2012_09,maldonado,12,2,33.068
2012_09,massa,13,1,25.325
2012_09,raikkonen,13,1,25.581
2012_09,pic,13,1,26.313
2012_09,webber,14,1,25.854
2012_09,bruno_senna,14,1,25.983
2012_09,vergne,14,1,26.489
2012_09,alonso,15,1,25.372
2012_09,rosberg,15,1,25.189
2012_09,kobayashi,16,1,26.845
2012_09,hulkenberg,16,1,26.06
2012_09,button,16,1,25.138
2012_09,ricciardo,16,1,25.626
2012_09,karthikeyan,16,1,29.908
2012_09,glock,18,1,26.165
2012_09,hamilton,21,1,24.498
2012_09,grosjean,26,2,25.388
2012_09,rosa,27,1,27.715
2012_09,hamilton,28,2,25.003
2012_09,ricciardo,29,2,25.613
2012_09,kovalainen,29,2,26.434
2012_09,bruno_senna,30,2,26.573
2012_09,vettel,31,2,25.319
2012_09,button,31,2,24.762
2012_09,vergne,32,2,26.2
2012_09,webber,33,2,25.179
2012_09,pic,32,2,26.164
2012_09,raikkonen,34,2,25.871
2012_09,michael_schumacher,34,2,25.552
2012_09,massa,35,2,25.11
2012_09,hulkenberg,35,2,25.444
2012_09,karthikeyan,35,2,27.944
2012_09,alonso,37,2,24.998
2012_09,kobayashi,37,2,39.208
2012_09,rosberg,37,2,33.529
2012_09,glock,38,2,25.241
2012_10,massa,1,1,23.049
2012_10,bruno_senna,1,1,47.942
2012_10,grosjean,1,1,32.766
2012_10,hamilton,3,1,21.012
2012_10,vergne,6,1,18.901
